created_at,full_text,label,analisis,
Mon Feb 12 23:24:40 +0000 2024,Sejatinya elektabilitas Prabowo hanya 22%.Para lmbg surve sangat tahu.Tapi demi opini angka dinaikkan.Lmbg survey di kordinir istana .,Negatif,Tweet ini mengkritik validitas survei elektabilitas Prabowo dan menyatakan bahwa angka dinaikkan demi opini.,Kritik terhadap validitas survei dan tuduhan manipulasi menunjukkan sentimen negatif.
Mon Feb 12 23:24:37 +0000 2024,@oryaoiii @realfedinuril Ngakak sama pendukung Prabowo GOBLOK dipelihara,Negatif,Tweet ini mengkritik pendukung Prabowo dengan menyebut mereka goblok.,Kritik langsung dan penggunaan kata kasar menunjukkan sentimen negatif.
Mon Feb 12 23:24:19 +0000 2024,JAKARTA - Kepolisian Negara Republik Indonesia (Polri) buka suara terkait isu ketidaknetralan Kapolri Jenderal Listyo Sigit Prabowo di Pilpres 2024. Tonton selengkapnya: https://t.co/xj3HwOV3eY #jenderallistyosigit #kapolri #pilpres2024 https://t.co/9EOOLQuiw6,Netral,Tweet ini hanya menyampaikan informasi mengenai isu ketidaknetralan Kapolri tanpa menunjukkan dukungan atau kritik terhadap Prabowo.,Penyampaian informasi tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:24:17 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Itulah yang namanya perubahan jangan doktrin metode lama ayo semangat memilih pemimpin yang berkualitas jangan joget dan manut aja dikubu bapake,Netral,Tweet ini menyarankan untuk memilih pemimpin yang berkualitas tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Saran untuk memilih pemimpin yang berkualitas menunjukkan netralitas tanpa sentimen yang jelas.
Mon Feb 12 23:24:02 +0000 2024,@gojomultiverse0 @nonayenaje59948 @tempodotco Penanggung jawab food estate itu prabowo mentri lain disuruh jokowi bantu prabowo termasuk mentri pertanian jadi wajae kalau yg ditanya penanggung jawabnya,Netral,Tweet ini hanya menyatakan fakta mengenai penanggung jawab food estate tanpa menunjukkan dukungan atau kritik terhadap Prabowo.,Pernyataan fakta tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:23:50 +0000 2024,@Rizallallomboki @fadlizon @prabowo @gibran_tweet Wong cuma buat pantes²an. Ntar kl jd gak di datengin lg tuh Habib. Paling yg dtg Ajudannya,Netral,Tweet ini menyatakan bahwa kunjungan hanya untuk formalitas tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai formalitas tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:23:48 +0000 2024,@yowbarne @undipmenfess anaknya dimanfaatin buat suara doang. jokowi pun juga dimanfaatin. kayak gak ngerti Prabowo and the gengs aja ,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa anaknya dan Jokowi dimanfaatkan untuk suara.,Kritik terhadap Prabowo dan tuduhan manipulasi menunjukkan sentimen negatif.
Mon Feb 12 23:23:43 +0000 2024,Insya Allah 02 @prabowo @gibran_tweet menang satu putaran. Semangat.,Positif,Tweet ini mendukung Prabowo dan Gibran dengan menyatakan harapan untuk kemenangan dalam satu putaran.,Dukungan terhadap Prabowo dan harapan untuk kemenangan menunjukkan sentimen positif.
Mon Feb 12 23:23:31 +0000 2024,@DedynurPalakka @jokowi @prabowo Pasti bisa setelah pemilu mudahan luber dan jurdil.,Positif,Tweet ini mendukung Prabowo dan Jokowi dengan menyatakan harapan untuk pemilu yang jujur dan adil.,Dukungan terhadap Prabowo dan harapan untuk pemilu yang jujur dan adil menunjukkan sentimen positif.
Mon Feb 12 23:23:28 +0000 2024,@haidar_arash68 @GOYY25_25 @msaid_didu @prabowo Coba tanya setelah 2019..masih ada gak sarapannya.. ,Netral,Tweet ini hanya menyatakan pertanyaan mengenai sarapan setelah 2019 tanpa menunjukkan dukungan atau kritik terhadap Prabowo.,Pertanyaan tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:23:27 +0000 2024,@Chynthia_K Rosan connie ngobrol gk da rekaman connie koar2. Simple connie berkata 'Kalau Gue jadi Gibran Gue Matiin Prabowo!' Orang jahat hati busuk. Kok didengar? Apa yg keluar dr mulut dr hati. Pohon apel tidak berbuah pete. Hati jahat mulut jahat. Checkmate! https://t.co/Iylbx74t6Q,Negatif,"Tweet ini mengkritik Prabowo dengan menyebutnya sebagai orang jahat dan hati busuk, serta menyatakan bahwa orang jahat akan berbicara buruk.",Kritik langsung dan penggunaan kata-kata kasar menunjukkan sentimen negatif.
Mon Feb 12 23:23:17 +0000 2024,Besok pilih siapa nih? . . #pilpres2024 #aniesbaswedan #prabowo #ganjarpranowo #pemilu2024 #indonesia #damai #presiden https://t.co/3TxFmW62z3,Netral,Tweet ini hanya menanyakan pilihan pemilih tanpa menunjukkan dukungan atau kritik terhadap Prabowo.,Pertanyaan umum tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:23:16 +0000 2024,@detikcom Pak Prabowo hanya memperhatikan rakyat kecil https://t.co/MqHK85rd0P,Positif,Tweet ini mendukung Prabowo dengan menyatakan bahwa dia memperhatikan rakyat kecil.,Dukungan terhadap Prabowo dan pernyataan positif menunjukkan sentimen positif.
Mon Feb 12 23:22:47 +0000 2024,Fakta..! Prabowo cuma loyal ke bawahan dan atasannya...trus gmn kpd rakyat.!? Ahok mulut comberan emang pas klo buat ngebacot tanpa otak... Tp satu yg rakyat harus sadari bahwa mereka semua cuma pura2 ribut. https://t.co/Jy4FY6KuYF https://t.co/aAGufEa3wC,Negatif,"Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia hanya loyal kepada bawahan dan atasannya, serta menyebut bahwa mereka semua pura-pura ribut.",Kritik terhadap loyalitas Prabowo dan tuduhan pura-pura menunjukkan sentimen negatif.
Mon Feb 12 23:22:38 +0000 2024,@Aryprasetyo85 Bener kan emg tu bocil gara-garanya yg tadinya kebanyakan dukung prabowo di 2019 jadi berpindah haluan karena si gibran.,Netral,Tweet ini hanya menyatakan bahwa dukungan terhadap Prabowo berpindah haluan karena Gibran tanpa menunjukkan dukungan atau kritik yang jelas.,Pernyataan mengenai perpindahan dukungan tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:22:32 +0000 2024,Pulang Kampung demi Coblos Legislatifnya @PDI_Perjuangan dan Capresnya @prabowo Cawapresnya @gibran_tweet Biar Rame 5 Tahun mendatang Drama antara Pemerintah dan @DPR_RI Semoga Keseruannya tetap berlanjut ya Netizen yang Budiman. . https://t.co/ljktmwfLY3,Netral,Tweet ini hanya menyatakan harapan untuk keseruan politik tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai harapan untuk keseruan politik menunjukkan netralitas tanpa sentimen yang jelas.
Mon Feb 12 23:22:21 +0000 2024,ternyata ada yg lebih kocak dari au jokowi-prabowo,Netral,Tweet ini hanya menyatakan bahwa ada sesuatu yang lebih lucu dari Jokowi-Prabowo tanpa menunjukkan dukungan atau kritik yang jelas.,Pernyataan mengenai sesuatu yang lucu tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:22:20 +0000 2024,@migrenterus_ @undipmenfess cawapres cuma ban serep bos. pemegang kekuasaan penuh tetep Presiden. dan lo yakin Gibran gak bakal disingkirin? ini Prabowo bos. yakin Prabowo udah berubah? sifat dasar masih tetep melekat. ambisi berkuasa arogan semena-mena. Jokowi juga gak bakal jd apa2 kalau Prabowo yg jadi,Negatif,"Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia arogan dan ambisius, serta menyatakan bahwa Jokowi tidak akan menjadi apa-apa jika Prabowo menjadi presiden.",Kritik terhadap karakter dan ambisi Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:22:10 +0000 2024,@liputan6dotcom Asal bukan prabowo mengerikan,Negatif,Tweet ini menyatakan ketidaksetujuan dengan Prabowo dan menyebutnya mengerikan.,"Ketidaksetujuan dan penggunaan kata ""mengerikan"" menunjukkan sentimen negatif."
Mon Feb 12 23:22:10 +0000 2024,Prabowo Cinta Rakyat Warga Ponorogo Nyatakan Dukung Prabowo Subianto - RMOL ID https://t.co/G745xp1l6e #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Positif,Tweet ini mendukung Prabowo dengan menyatakan bahwa warga Ponorogo mendukungnya dan menyebutnya cinta rakyat.,Dukungan terhadap Prabowo dan pernyataan positif menunjukkan sentimen positif.
Mon Feb 12 23:22:07 +0000 2024,Prabowo Cinta Rakyat Prabowo Menjamu PM Shtayyeh: Hati Kami Bersama Rakyat Palestina - detikNews https://t.co/bpVkOtkLPf #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Positif,Tweet ini mendukung Prabowo dengan menyatakan bahwa dia menjamu PM Shtayyeh dan menunjukkan dukungan terhadap rakyat Palestina.,Dukungan terhadap Prabowo dan pernyataan positif menunjukkan sentimen positif.
Mon Feb 12 23:22:04 +0000 2024,Yusril Budiman semuanya gak ada apa2nya di mata Mayor Teddy sambil mengusir tokoh2 koalisi 02 tak lupa Mayor Teddy menjadikan bahunya sebagai tumpuan @prabowo yg fisiknya sudah tidak kuasa menahan bobotnya sendiri https://t.co/hc2Z9BKDeq,Negatif,Tweet ini mengkritik kondisi fisik Prabowo dengan menyatakan bahwa dia tidak kuasa menahan bobotnya sendiri.,Kritik terhadap kondisi fisik Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:22:00 +0000 2024,@SumitroYoel Dulu aku milih prabowo krena klo ga 01 ya 02 sprti yg kyk kta tau 03 dblkngnya banteng. smpe akhirnya ada pngumuman cawapresnya prabowo gibran dari saat itu juga aku beralih. Kek. Apa sih masih newbie soskaok an cawapres ,Netral,Tweet ini hanya menyatakan bahwa dukungan berpindah haluan karena pengumuman cawapres tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai perpindahan dukungan tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:21:47 +0000 2024,@realfedinuril @prabowo @Dahnilanzar woy lagi masa tenang masih aja,Netral,Tweet ini hanya menyatakan bahwa seseorang masih aktif di masa tenang tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai aktivitas di masa tenang tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:21:45 +0000 2024,@maspandam @jokowi Lah sama kaya anis yang bilang saya tidak ingin menjadi penghianat untuk bersaing dengan pak prabowo itu adalah hal yang tidak mungkin saya lakukan ,Netral,Tweet ini hanya menyatakan bahwa Anies tidak ingin bersaing dengan Prabowo tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai keputusan Anies tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:21:40 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Yg cium2 bendera ap tuh namanya klo gk gimik,,,
Mon Feb 12 23:21:38 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Gaada takutnya. Menyala bang fedi desir pasir di padang tanduss ,,,
Mon Feb 12 23:21:32 +0000 2024,Scrub ku bahkan bukan biru muda anjer kenapa aku dibilang pendukung Prabowo Agak merinding,,,
Mon Feb 12 23:19:27 +0000 2024,@islah_bahrawi Kita ingat pilpres 2014 &amp; 2019? Betapa ngerinya jika terjadi di 2024 oleh karena itu banyak tokoh alim bersandiwara mendukung prabowo agar orang ini tidak ugal2an dg uangnya... alim ulama rela menghinakan diri demi NKRI pilihan ya tetap no 3,,,
Mon Feb 12 23:19:19 +0000 2024,@ramsezrr @prabowo Dirty vote itu black champaign. Kelihatan sebenarnya siapa yg mau berkuasa dng menghalalkan segala cara.,,,
Mon Feb 12 23:19:17 +0000 2024,@RandomWorldWar @realfedinuril @prabowo @Dahnilanzar Ya ini masih masuk akal tapi yang gak masuk akal kerjasama dibidang agrikultur... Kek aneh banget gitu lo..,,,
Mon Feb 12 23:18:55 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Penghianat gk sih nmanya,,,
Mon Feb 12 23:18:49 +0000 2024,@tvOneNews Itu Anak Presiden engkau terima jadi Cawapres @prabowo,,,
Mon Feb 12 23:18:36 +0000 2024,@Dahnilanzar @basuki_btp Mungkin Prabowo bukan penipu tapi kaki tangan penjilat adiknya bs saja mrk itu aktor utamanya,,,
Mon Feb 12 23:18:36 +0000 2024,@Fahrihamzah menolak keras Prabowo jd presiden kita https://t.co/bBsIrfZ3c9,,,
Mon Feb 12 23:18:18 +0000 2024,@Uki23 Dari Awal 98 sudah terjadi pembusukan dimana Prabowo tidak diadili pidananya tapi pasukan bawahannya yg dia perintahkan jadi punyq Catatan Kriminal (SKCK) tidak bisa jadi Calon Presiden https://t.co/sZiq4yMDs9,,,
Mon Feb 12 23:18:05 +0000 2024,Hasto Tantang Prabowo Bersumpah Bantah Langsung Soal Pembelian Jet Tempur Mirage 2000-5 https://t.co/3bhRNVxu51,,,
Mon Feb 12 23:17:53 +0000 2024,@Fahrihamzah Jadi ingat 2014 bang. 16 survey mengatakan prabowo hatta menang diatas 52% nwmun faktanyaaa... Ah sudahlah,,,
Mon Feb 12 23:17:16 +0000 2024,Sehat dan sabar selalu walau fitnahan menghantam bapak @prabowo Yang benar itu tetap benar yang memfitnah akan kembali kepada tukang fitnah Becik ketitik olo ketoro 🇮🇩 https://t.co/UuSCjw9DiO,,,
Mon Feb 12 23:17:15 +0000 2024,@Rawing1274 @KolorAbangIjo @praburevolusi Cek d YouTube bang banyak kok d sana kalo gusdur bilang Prabowo orang paling ikhlas,,,
Mon Feb 12 23:17:11 +0000 2024,@99propaganda @prabowo Kuat fee nya juga https://t.co/gZZ2p2ZVm6,,,
Mon Feb 12 23:17:04 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Mantap mas frd semoga sll diberi keslamatan dan kesehatan,,,
Mon Feb 12 23:16:54 +0000 2024,@Bisniscom Bukan pendukung Prabowo namanya klo ga goblok &amp; tolol hrsnya di tunjukan dg bukti klo hoax tunjukan buktinya.,,,
Mon Feb 12 23:16:36 +0000 2024,@OrdeBaroe @IrtuUntung @BANGSAygSUJUD @kurawa @cuitcuap_ @alextham878 @WaktunyaIDMaju @P4P4B0W0_2024 @bengkeldodo @Chavesz08 @Kimberley_PS08 @ajengcute16__ Tapi sebelum food estate itu lahan kayu semua pak pertanyaanya kayunya kemana? Bukan masalah kayu apa jenisnya oiya Fyi penanggungjwb proyek food estate itu kemenhan kementrian yg lain cuma membantu itu arahan jokowi bisa di cek kebenranya jadi wajar kalau tanya nya ke prabowo,,,
Mon Feb 12 23:16:34 +0000 2024,@Fahrihamzah orang cerdas? pilihannya udh pasti bukan Prabowo https://t.co/nCfRdLZ0Aq,,,
Mon Feb 12 23:16:26 +0000 2024,@panggilsayanng @miskiy28 Ya ampun... Kan dari awal yg ditanyakan apakah Prabowo dan pendukungnya sdh pernah meminta diadakan pengadilan adhoc utk kasus kejahatan HAM yg dituduhkan ke dia? Kenapa bawa2 negara super power?,Negatif,"Tweet ini mengkritik tindakan mencium bendera sebagai gimik, menunjukkan ketidakpuasan terhadap tindakan tersebut.",Kritik terhadap tindakan yang dianggap gimik menunjukkan sentimen negatif.
Mon Feb 12 23:16:17 +0000 2024,@ryon04 @benkuswardhana @TRANS7 @prabowo Makanya baca berita dong. Penyebar hoax juga udah di urus kasusnya. Pesawatnya aja ga jadi di beli. Mana ada korupsi ?? Lalu pelaku postingan di kaitkan dengan orang yang udah di penjara. Kan aneh 01&amp;03 panas banget yaa hahahaha,Netral,"Tweet ini tidak menunjukkan dukungan atau kritik yang jelas terhadap Prabowo, hanya menyatakan bahwa tidak ada rasa takut.",Pernyataan umum tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:16:10 +0000 2024,@housakaa @seagantengparah @AghaarXx Sama dong. Tetangga saya juga sejak 2014 pro Prabowo 2024 juga mau milih Prabowo. Tetap yakin walau cawapresnya melanggar etik berat di MK. Tp pas dia nonton DV langsung malu paslon nya sebegitunya modus curangin pemilu jd pindah mau milih 01. ,Netral,Tweet ini hanya menyatakan kebingungan mengapa dianggap sebagai pendukung Prabowo tanpa menunjukkan dukungan atau kritik yang jelas.,Pernyataan kebingungan tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:16:08 +0000 2024,@mas_aro @RandomWorldWar @realfedinuril @prabowo @Dahnilanzar Padahal jelas lho jawabannya kok bisa bilang ga ada korelasi.,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa tokoh alim bersandiwara mendukungnya agar dia tidak ugal-ugalan dengan uangnya.,Kritik terhadap dukungan palsu dan perilaku ugal-ugalan menunjukkan sentimen negatif.
Mon Feb 12 23:16:04 +0000 2024,sekali lagi gue denger ada yang milih prabowo cuma grgr gemoy gue tepok jidatnya biar sadar ajg,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dirty vote adalah kampanye hitam dan menunjukkan siapa yang ingin berkuasa dengan cara yang tidak etis.,Kritik terhadap kampanye hitam dan cara tidak etis menunjukkan sentimen negatif.
Mon Feb 12 23:15:57 +0000 2024,@narkosun Rakyat gk mau di adu domba apa mau terjadi taun 1998 peristiwa terulang lagi .Dan kemarin tgl 10 februari sepi demonstran apa ikut di jis kalo. tgl 10 februari demonstan mahasiswa besok bentrok dengan projokowi pro prabowo,Netral,Tweet ini hanya menyatakan bahwa kerjasama di bidang agrikultur terasa aneh tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai keanehan kerjasama tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:15:57 +0000 2024,@ajengcute16__ Penjilat Prabowo ya sis,Negatif,Tweet ini mengkritik Prabowo dengan menyebutnya sebagai pengkhianat.,Kritik langsung dengan menyebut pengkhianat menunjukkan sentimen negatif.
Mon Feb 12 23:15:41 +0000 2024,@DDX1055841 @PartaiSocmed @ander_fez @blackshark7890 yagabisa lah bang kan socmed ini mau main 2 kaki kalo prabowo nanti diturunin dia bisa balik ke kubu jokowi terus jelek jelekin prabowo lagi deh ~,Netral,Tweet ini hanya menyatakan bahwa anak presiden diterima sebagai cawapres tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai penerimaan cawapres tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:15:36 +0000 2024,live H-1~polling Capres~Anies-Muhaimin~Prabowo-Gibran~Ganjar~Mahfud ~ SI... https://t.co/SQwawcXcrD via @YouTube film dokumenter ini membongkar kejorokan dan keculasan kekuasaan dalam memenangkan pilpres?,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia bukan penipu tetapi kaki tangan penjilat.,Kritik terhadap karakter Prabowo menunjukkan sentimen negatif.
Mon Feb 12 23:15:27 +0000 2024,@ajengcute16__ Jadi inget 2014 lalu. Prabowo hatta mennang di 26 survey diatas 52% namun faktanya? Aaahhh sudahlah,Negatif,Tweet ini menyatakan penolakan keras terhadap Prabowo sebagai presiden.,Penolakan keras menunjukkan sentimen negatif.
Mon Feb 12 23:15:26 +0000 2024,@Bang_Bidji @TeddGus @prabowo bang bang gw juga bisa bikin foto beginian. pegang uang dan makanan di depan jis saat acara. atau di depan gbk saat acar. selama ada kamera uang dan makanannya mah semua org bisa. tinggal caption yg meyakinkan aja,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia tidak diadili pidananya tetapi bawahannya yang memiliki catatan kriminal.,Kritik terhadap ketidakadilan dalam penanganan pidana menunjukkan sentimen negatif.
Mon Feb 12 23:15:24 +0000 2024,@wibisonoaji2 @sukardiyahya162 @prabowo Pendukung Wowo hanya perlu bodoh dan bego doang sih syaratnya,Netral,Tweet ini hanya menyampaikan informasi mengenai tantangan Hasto kepada Prabowo tanpa menunjukkan dukungan atau kritik yang jelas.,Penyampaian informasi tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:15:00 +0000 2024,@WeduusBalap @bengkeldodo @Ndons_Back @BANGSAygSUJUD @Bank_Joee_ @Alie_Fahnoor @99propaganda @PartaiSocmed @AndreasSolusi @Kimberley_PS08 @are_inismyname @Lembayung071 @prabowo @gibran_tweet Juragan wedus otaknya ketularan wedusnya..BODOH,Netral,Tweet ini hanya menyatakan kenangan mengenai survei pada tahun 2014 tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan kenangan tanpa sentimen yang jelas menunjukkan netralitas.
Mon Feb 12 23:14:51 +0000 2024,@c0mbra1n @sosmedkeras Ngasih tau orang bodoh + ambisi + cinta mati tu gk segampang ngasih tau orang gila. Soalnya kl orang dah cinta Tai kucingnya prabowo di rasa coklat. Biarpun di kasih fakta gk bakal paham dan tetap di bilang hoaks.,Positif,Tweet ini mendukung Prabowo dengan menyatakan harapan agar dia tetap sehat dan sabar meskipun difitnah.,Dukungan terhadap Prabowo dan harapan positif menunjukkan sentimen positif.
